datetime,open,high,low,close,volume
2023-02-06,1865.695,1890.25,1852.835,1865.35,37414
2023-02-13,1865.35,1870.8,1818.975,1842.565,51825
2023-02-20,1842.565,1847.57,1809.01,1810.985,38559
2023-02-27,1810.985,1856.39,1804.685,1855.435,51705
2023-03-06,1855.435,1870.245,1809.425,1867.035,60819
2023-03-13,1867.035,1988.335,1867.035,1988.305,121299
2023-03-20,1988.305,2009.85,1934.345,1978.965,75504
2023-03-27,1978.965,1987.645,1944.045,1969.31,43599
2023-04-03,1969.31,2032.11,1949.81,2007.86,82299
2023-04-10,2007.86,2048.77,1981.68,2004.275,67089
2023-04-17,2004.275,2015.075,1969.305,1982.92,45769
2023-04-24,1982.92,2009.45,1974.115,1989.535,35335
2023-05-01,1989.535,2067.0,1977.12,2016.79,89880
2023-05-08,2016.79,2048.245,2000.96,2011.025,47284
2023-05-15,2011.025,2022.115,1952.01,1977.895,70105
2023-05-22,1977.895,1985.39,1936.815,1946.93,48575
2023-05-29,1946.93,1983.505,1932.11,1948.1,51395
2023-06-05,1948.1,1973.16,1938.15,1960.745,35009
2023-06-12,1960.745,1971.21,1925.04,1957.555,46170
2023-06-19,1957.555,1958.81,1910.21,1921.265,48599
2023-06-26,1921.265,1933.395,1893.07,1919.525,40325
2023-07-03,1919.525,1935.05,1902.745,1925.565,32305
2023-07-10,1925.565,1963.795,1912.75,1955.435,51045
2023-07-17,1955.435,1987.53,1945.84,1961.95,41690
2023-07-24,1961.95,1982.265,1942.645,1959.34,39620
2023-07-31,1959.34,1972.455,1924.78,1942.655,47674
2023-08-07,1942.655,1946.815,1910.9,1913.815,35914
2023-08-14,1913.815,1916.26,1885.085,1889.545,31174
2023-08-21,1889.545,1923.4,1884.885,1914.425,38515
2023-08-28,1914.425,1953.055,1912.835,1939.9,40220
2023-09-04,1939.9,1946.335,1915.345,1919.085,30990
2023-09-11,1919.085,1930.78,1901.05,1923.92,29730
2023-09-18,1923.92,1947.465,1913.94,1925.43,33524
2023-09-25,1925.43,1927.245,1846.335,1848.82,80909
2023-10-02,1848.82,1848.995,1810.465,1832.035,38529
2023-10-09,1832.035,1932.93,1832.035,1932.365,100894
2023-10-16,1932.365,1997.26,1908.235,1980.9,89025
2023-10-23,1980.9,2009.565,1953.635,2006.02,55930
2023-10-30,2006.02,2007.99,1969.91,1992.59,38079
2023-11-06,1992.59,1993.145,1933.03,1938.385,60115
2023-11-13,1938.385,1993.49,1931.685,1980.73,61805
2023-11-20,1980.73,2007.65,1965.495,2002.495,42155
2023-11-27,2002.495,2075.43,2000.67,2071.88,74759
2023-12-04,2071.88,2148.99,1994.74,2004.44,154249
2023-12-11,2004.44,2047.935,1973.09,2019.54,74845
2023-12-18,2019.54,2070.705,2016.065,2053.2,54639
2023-12-25,2053.2,2088.545,2053.2,2062.97,35345
2024-01-01,2062.97,2078.975,2024.525,2045.625,54449
2024-01-08,2045.625,2062.31,2013.39,2049.155,48919
2024-01-15,2049.155,2058.67,2001.895,2029.62,56775
2024-01-22,2029.62,2037.975,2009.445,2018.59,28529
2024-01-29,2018.59,2065.53,2018.59,2039.75,46940
2024-02-05,2039.75,2044.655,2014.96,2024.36,29694
2024-02-12,2024.36,2031.588,1984.305,2013.23,47282
2024-02-19,2013.23,2041.41,2000.355,2035.375,41055
2024-02-26,2035.375,2088.38,2024.555,2082.73,63825
2024-03-04,2082.73,2195.235,2079.53,2179.105,115704
2024-03-11,2179.105,2189.125,2150.66,2156.01,38465
2024-03-18,2156.01,2222.915,2146.155,2165.31,76759
